电影详情链接,图片链接,影片中文名,影片外国名,评分,评价数,概况,相关信息,视频链接,剧情简介,获奖情况,同类电影推荐
https://movie.douban.com/subject/26799731/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505525050.jpg,请以你的名字呼唤我,  Call Me by Your Name,8.9,551695,沉醉在电影的情感和视听氛围中无法自拔,导演: 卢卡·瓜达尼诺 Luca Guadagnino   主演: 艾米·汉莫 Armie Hammer   ... 2017   意大利 法国 巴西 美国 荷兰 德国   剧情 爱情 同性,,　　故事发生在八十年代的意大利里维埃拉，每年夏天，十七岁的少年艾力奥（提莫西·查拉梅TimothéeChalamet饰）都会跟家人一起来此地度假。今年，和他们共享假日时光的，还有来自美国的奥利弗（艾米·汉莫ArmieHammer饰），高大英俊热情开朗的奥利弗很快就获得了艾力奥一家人的喜爱。,"第90届奥斯卡金像奖/最佳影片(提名)/彼得·斯皮尔斯
第67届柏林国际电影节/泰迪熊奖 最佳电影(提名)/卢卡·瓜达尼诺
第75届金球奖/电影类 最佳剧情片(提名)
",爱你，西蒙；春光乍泄；断背山；燃烧女子的肖像；谁先爱上他的；每分钟120击；卡罗尔；蓝宇；莫里斯；阿黛尔的生活
https://movie.douban.com/subject/1865703/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456825720.jpg,红辣椒,  パプリカ,9.0,345899,梦的勾结,导演: 今敏 Satoshi Kon   主演: 林原惠美 Megumi Hayashibara   江守彻 Toru... 2006   日本   动画 悬疑 科幻 惊悚,,　　近未来，为了治疗现代人类越来越多、越来越严重的精神疾病，位于东京的精神医疗综合研究所开发出一种可以反映他人梦境的机器。通过微型DC的帮助，梦境在显示器上呈现出来，更方便找到一个人焦虑的症结。,"第63届威尼斯电影节/主竞赛单元 金狮奖 (提名)/今敏
",千年女优；未麻的部屋；东京教父；幽灵公主；天空之城；大闹天宫；风之谷；攻壳机动队；哈尔的移动城堡；回忆三部曲
https://movie.douban.com/subject/1418834/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2604889017.jpg,断背山,  Brokeback Mountain,8.8,596652,每个人心中都有一座断背山,导演: 李安 Ang Lee   主演: 希斯·莱杰 Heath Ledger   杰克·吉伦哈尔 Jake... 2005   美国 加拿大   剧情 爱情 同性 家庭,,　　美国怀俄明州的西部，沉默寡言的农夫恩尼斯（希斯•莱杰饰）和热情开朗的牛仔杰克（杰克•吉伦希尔饰)一道被派到山上牧羊，那里人迹罕至，他们只有与羊群为伴，生活单调无味。一个天寒地冻的夜晚，在酒精与荷尔蒙的作用下，他们做了“不该做的事情”，也就此他们在断背山上度过了人生中最美好的时光。,"第78届奥斯卡金像奖/最佳影片(提名)/黛安娜·奥撒纳
第62届威尼斯电影节/主竞赛单元 金狮奖 /李安
第63届金球奖/电影类 最佳剧情片
",春光乍泄；蓝宇；喜宴；请以你的名字呼唤我；罗马假日；泰坦尼克号；爱在黎明破晓前；甜蜜蜜；重庆森林；恋恋笔记本
https://movie.douban.com/subject/10777687/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg,7号房的礼物,  7번방의 선물,8.9,442985,《我是山姆》的《美丽人生》,导演: 李焕庆 Hwan-kyeong Lee   主演: 柳承龙 Seung-yong Ryoo   朴信惠 Shi... 2013   韩国   剧情 喜剧 家庭,,　　1997年，只有6岁儿童智商的智障男子李龙久（柳成龙饰）和可爱的女儿艺胜（葛素媛饰）相依为命，生活虽然简单清贫，却充满幸福。某天，执着为女儿买美少女战士书包的龙久意外卷入一起幼童诱拐奸杀案，而死者竟是警察局长的女儿。龙久懵懂无知，搞不清状况，昏头昏脑就被投入监狱。在7号牢房中，聚集着走私犯蘇杨浩（吴达洙饰）、诈骗犯崔春浩（朴元尚饰）、通奸犯姜万范（金正泰饰）、恐吓犯老徐（金基灿饰）和抢劫犯申奉植（郑万植饰）等五毒俱全的“社会渣滓”。龙久孩子般纯洁的心渐渐感动了这几个“大坏蛋”，他们甚至不惜冒险将艺胜带入牢房与父亲相会。,"第34届韩国电影青龙奖/最佳男主角(提名)/柳承龙
第49届百想艺术大赏/电影类 大赏/柳承龙
第50届韩国电影大钟奖/最佳影片(提名)
",忠犬八公的故事；素媛；触不可及；我爱你；小萝莉的猴神大叔；海蒂和爷爷；阳光姐妹淘；这个杀手不太冷；辩护人；绿皮书
https://movie.douban.com/subject/1292215/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2447590313.jpg,天使爱美丽,  Le fabuleux destin d'Amélie Poulain,8.7,844912,法式小清新 ,导演: 让-皮埃尔·热内 Jean-Pierre Jeunet   主演: 奥黛丽·塔图 Audrey Tau... 2001   法国 德国   剧情 喜剧 爱情,'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fo9ltjk5yc26z6w9.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video',　　艾米莉（奥黛丽·塔图AudreyTautou饰）有着别人看来不幸的童年——父亲给她做健康检查时，发现她心跳过快，便断定她患上心脏病，从此艾米莉与学校绝缘。随后因为一桩意外，母亲在她眼前突然死去。这一切都毫不影响艾米莉对生活的豁达乐观。,"第74届奥斯卡金像奖/最佳原创剧本(提名)/纪尧姆·洛朗
第74届奥斯卡金像奖/最佳外语片(提名)/让-皮埃尔·热内
第59届金球奖/电影类 最佳外语片(提名)
",罗马假日；重庆森林；爱在黎明破晓前；两小无猜；花样年华；甜蜜蜜；泰坦尼克号；恋恋笔记本；真爱至上；情书
https://movie.douban.com/subject/1297359/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg,幽灵公主,  もののけ姫,8.9,439816,人与自然的战争史诗,导演: 宫崎骏 Hayao Miyazaki   主演: 松田洋治 Yôji Matsuda   石田百合... 1997   日本   动画 奇幻 冒险,,　　为了拯救危难中的村民，阿斯达卡的右手中了凶煞神的诅咒。达卡只好离开亲人往西方流浪以寻找解除诅咒的方法。旅途中他遇到了由幻姬大人带领的穷苦村民在麒麟兽的森林里开采铁矿，提炼矿石。白狼神莫娜和她养大的人类女孩“幽灵公主”桑对幻姬恨之入骨，因为她们觉得幻姬带领众人破坏了森林。想帮助人类的阿斯达卡被桑深深吸引，他理解她，但为了帮助穷人又不得不和她作战。一次战斗中，阿斯达卡被麒麟兽所救，他的立场更加摇摆不定。这时，以疙瘩和尚为首的一群人来杀麒麟兽，幻姬以火枪击毙了麒麟，麒麟的头被疙瘩和尚抢走。愤怒的麒麟的灵魂为夺回自己的头，大肆破坏着森林。阿斯达卡和桑联手决定帮麒麟夺回头颅。,"第21届日本电影学院奖/协会特别奖/米良美一
第28届动画安妮奖/最佳导演(提名)/宫崎骏
第22届报知映画赏/特别奖/宫崎骏
",风之谷；天空之城；哈尔的移动城堡；魔女宅急便；红猪；猫的报恩；大闹天宫；哪吒闹海；百变狸猫；侧耳倾听
https://movie.douban.com/subject/25814705/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2564498893.jpg,小森林 夏秋篇,  リトル・フォレスト 夏・秋,9.0,346625,那些静得只能听见呼吸的日子里，你明白孤独即生活,导演: 森淳一 Junichi Mori   主演: 桥本爱 Ai Hashimoto   三浦贵大 Takahir... 2014   日本   剧情,'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fyz98ta4nfjtaa6q.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video',　　平凡女孩市子（桥本爱饰）自幼生长在位于日本东北地区的村庄小森。这里远离都市的喧嚣和浮躁，为青山绿水所环绕，俨然一个幽静怡然的世外桃源。村民们日出而作，日落而息，依靠一双勤劳的双手经营渺小却舒适的生活，与世无争。市子曾经前往东京闯荡，只不过她终究无法适应都市快节奏的步伐，最终回到了妈妈早已不在的老宅。童年时妈妈福子利用山川田野各种食材做出胡乱命名的美食，实心眼的市子在感叹受骗之余，也将美好的回忆留在了味蕾深处。仿佛遵循着母亲的步伐，她将对故乡的热爱融入了美食的烹制中。在朋友佑太（三浦贵大饰）和吉子（松冈茉优饰）的环绕下，享受着无忧无虑的人生……,"第2届豆瓣电影年度榜单/最受关注的非院线电影(提名)
第2届豆瓣电影年度榜单/评分最高的日本电影
第6届豆瓣电影鑫像奖/鑫豆单元 最佳日本电影(提名)
",小森林 冬春篇；海街日记；一一；菊次郎的夏天；一个叫欧维的男人决定去死；忠犬八公的故事；重庆森林；触不可及；花样年华；情书
https://movie.douban.com/subject/1297630/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg,第六感,  The Sixth Sense,8.9,448292,深入内心的恐怖，出人意料的结局,导演: M·奈特·沙马兰 M. Night Shyamalan   主演: 布鲁斯·威利斯 Bruce Wi... 1999   美国   剧情 悬疑 惊悚,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrjbsozo.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fr59i2am7z2pg81w.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video'",　　麦克（布鲁斯·威利斯饰）是著名儿童心理学家，却也有始终未能治愈的患者，甚至因此遭到枪击，这名少年随后也饮枪自毙。这给麦克带来很大心理阴影，一年后他找到另一个症状很像这名患者的男孩柯尔（海利·乔·奥斯蒙饰），并耐心的做起了他的医生。柯尔并不容易接近，但麦克还是慢慢赢得了他的信任，得知了柯尔的秘密。原来柯尔有着灵异的第六感，可以看到鬼魂。虽然这令人感到难以置信，但麦克在证实了事情的真相后还是帮助柯尔接受了这个事实。,"第72届奥斯卡金像奖/最佳影片(提名)/弗兰克·马歇尔
第56届戛纳电影节/DVD Design Award
第57届金球奖/电影类 最佳男配角(提名)/海利·乔·奥斯蒙
",恐怖游轮；禁闭岛；致命ID；记忆碎片；小岛惊魂；万能钥匙；沉默的羔羊；蝴蝶效应；闪灵；七宗罪
https://movie.douban.com/subject/1291875/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564685215.jpg,阳光灿烂的日子, ,8.8,508057,一场华丽的意淫,导演: 姜文 Wen Jiang   主演: 夏雨 Yu Xia   宁静 Jing Ning   陶虹 Hong Tao 1994   中国大陆 中国香港   剧情 爱情,,　　20世纪70年代初的北京，忙着“闹革命”大人无空理会小孩，加上学校停课无事可做，以军队大院男孩为突出代表的少年人便自找乐子，靠起哄、打架、闹事、拍婆子等方式挥霍过量的荷尔蒙。马小军（夏雨饰）就是这样的少年，他的嗜好之一是趁别人家无人用万能钥匙将其锁打开，溜进去耍玩一番，正是用这样的方式，少女米兰（宁静饰）的照片先于其人入了马小军的双眼。通过院里的“头儿”刘忆苦（耿乐饰），马小军又见到之前在炮局偶然瞥见过一眼的米兰，开始正式将其当作梦中情人，然而在米兰眼中，马小军不过是毛孩一个，她中意的人是成熟、稳重、帅气的刘忆苦。自此，马小军迎来五味混杂的青春期生活。,"第51届威尼斯电影节/金狮奖(提名)/姜文
第33届台北金马影展/金马奖 最佳剧情片/郭友亮
第8届新加坡国际电影节/银屏奖 最佳男演员/夏雨
",牯岭街少年杀人事件；天堂电影院；死亡诗社；猜火车；心灵捕手；西西里的美丽传说；怦然心动；菊次郎的夏天；情书；放牛班的春天
https://movie.douban.com/subject/1291999/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg,重庆森林,  重慶森林,8.8,648106,寂寞没有期限,导演: 王家卫 Kar Wai Wong   主演: 林青霞 Brigitte Lin   金城武 Takeshi K... 1994   中国香港   剧情 爱情,,　　编号为223的警察（金城武）失恋后患上失恋综合症，在与金发女杀手（林青霞）擦肩而过又离奇相遇并有了一晚温情后，原本以为包括“爱情”在内的所有东西都有保质期的他意外地迎来心灵的短暂温暖。可是，他们的爱情还是结束了。,"第31届台北金马影展/金马奖 最佳剧情片(提名)
第14届香港电影金像奖/最佳电影
第48届洛迦诺国际电影节/金豹奖(提名)/王家卫
",花样年华；甜蜜蜜；罗马假日；爱在黎明破晓前；阿飞正传；堕落天使；2046；天使爱美丽；春光乍泄；东邪西毒
https://movie.douban.com/subject/5322596/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg,超脱,  Detachment,8.9,404006,穷尽一生，我们要学会的，不过是彼此拥抱,导演: 托尼·凯耶 Tony Kaye   主演: 艾德里安·布洛迪 Adrien Brody   马西... 2011   美国   剧情,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrjy9aic.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F70zllnaq7qcxtj0.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss12579%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=83f5febfc3'",　　亨利•巴赫特（艾德里安•布洛迪AdrienBrody饰）来到社区学校担任代课老师。学校因学生反叛、经营不善而濒临绝境，多丽丝（刘玉玲饰）为首的一批教师备受煎熬。亨利的第一堂课就遭遇了顽劣学生的挑衅，但是被他巧妙地化解。他赢得了女教师萨沙（克里斯蒂娜•亨德里克斯ChristinaHendricks）的好感。同时，他的教学方式引起了同学们的兴趣，其中就包括因肥胖而苦闷的梅丽迪斯。她一直默默地承受着因体重带来的各种责骂与嘲笑。但是因为老师，她似乎又找到了一切的理由……,"第24届东京国际电影节/主竞赛单元 最佳影片(提名)/托尼·凯耶
第24届东京国际电影节/主竞赛单元 最佳艺术贡献奖/托尼·凯耶
第3届豆瓣电影鑫像奖/鑫豆单元 最佳影片(外语)(提名)
",狩猎；窃听风暴；飞越疯人院；楚门的世界；死亡诗社；闻香识女人；无人知晓；阳光灿烂的日子；西西里的美丽传说；被嫌弃的松子的一生
https://movie.douban.com/subject/1291543/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,功夫, ,8.7,832320,警恶惩奸，维护世界和平这个任务就交给你了，好吗？,导演: 周星驰 Stephen Chow   主演: 周星驰 Stephen Chow   元秋 Qiu Yuen   ... 2004   中国大陆 中国香港   动作 喜剧 犯罪 奇幻,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrk40ajc.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fuiq0rxuywu508qr.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss32523%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=f657841063', '乐视视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fm.le.com%2Fvplay_1505678.html%3Fch%3Ddouban%26site%3Ddouban%26sitefrom%3Ddouban&subtype=6&type=online-video'",　　1940年代的上海，自小受尽欺辱的街头混混阿星（周星驰）为了能出人头地，可谓窥见机会的缝隙就往里钻，今次他盯上行动日益猖獗的黑道势力“斧头帮”，想借之大名成就大业。,"第63届金球奖/电影类 最佳外语片(提名)
第42届台北金马影展/金马奖 最佳剧情片
第24届香港电影金像奖/最佳电影
",九品芝麻官；唐伯虎点秋香；国产凌凌漆；少林足球；食神；射雕英雄传之东成西就；逃学威龙；鹿鼎记；喜剧之王；整蛊专家
https://movie.douban.com/subject/1306249/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2357915564.jpg,唐伯虎点秋香,  唐伯虎點秋香,8.7,858623,华太师是黄霑，吴镇宇四大才子之一,导演: 李力持 Lik-Chi Lee   主演: 周星驰 Stephen Chow   巩俐 Li Gong   陈... 1993   中国香港   喜剧 爱情 古装,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D676777252%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=2438fae1e8', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrlunup8.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMzQ3OTU4NjA3Ng%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fe3pdjwjjbbcmsow.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '1905电影网': 'https://www.douban.com/link2/?url=http%3A%2F%2Fvip.1905.com%2Fplay%2F677810.shtml%3F__hz%3D6e0721b2c6977135%26api_source%3Ddouban_vodadd&subtype=13&type=online-video', '乐视视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fm.le.com%2Fvplay_1055937.html%3Fch%3Ddouban%26site%3Ddouban%26sitefrom%3Ddouban&subtype=6&type=online-video'",　　唐伯虎（周星驰饰）身为江南四大才子之首，却有道不尽的心酸。宁王想唐伯虎帮忙图谋作反，唐伯虎只好用内功改变脉象，令众人都相信他命不久矣。母亲埋怨他不应该把功夫暴露，因为他们家族一直被当年的仇人追杀。唐伯虎在与朋友出游时，遇到了貌若天仙的秋香并对她一见钟情，决心要到华府当家丁以追求秋香，唐伯虎被取名华安。期间华太师遇到了宁王上门刁难，幸好有唐伯虎出面相助，并暴露了自己是唐伯虎的身份。秋香才知道华安是自己欣赏的唐伯虎。华夫人跟唐家有怨，因此二人便开始斗法。怎料宁王跟夺面书生再次上门，华夫人不是对手，幸得唐伯虎出手，华夫人也答应把秋香许配给唐伯虎。,,九品芝麻官；射雕英雄传之东成西就；功夫；食神；国产凌凌漆；喜剧之王；鹿鼎记；逃学威龙；大话西游之月光宝盒；百变星君
https://movie.douban.com/subject/1296339/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2555762374.jpg,爱在黎明破晓前,  Before Sunrise,8.8,508044,缘分是个连绵词，最美不过一瞬,导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ... 1995   美国 奥地利 瑞士   剧情 爱情,"'优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNTkyNDgzNTM2.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rra0khao.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F7ci0ax0zwtztdot.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss32312%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=870658ad01'",　　美国青年杰西（伊桑·霍克EthanHawke饰）在火车上偶遇了法国女学生塞琳娜（朱莉·德尔佩JulieDelpy饰），两人在火车上交谈甚欢。当火车到达维也纳时，杰西盛情邀请塞琳娜一起在维也纳游览一番，即使杰西翌日便要坐飞机离开。与杰西一见钟情的塞琳娜接受了杰西的邀请。,"第45届柏林国际电影节/金熊奖 最佳影片(提名)/理查德·林克莱特
第45届柏林国际电影节/银熊奖 最佳导演/理查德·林克莱特
",爱在日落黄昏时；罗马假日；恋恋笔记本；重庆森林；花样年华；甜蜜蜜；真爱至上；傲慢与偏见；天使爱美丽；泰坦尼克号
https://movie.douban.com/subject/25814707/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg,小森林 冬春篇,  リトル・フォレスト 冬・春,9.0,311013,尊敬他人，尊敬你生活的这片土地，明白孤独是人生的常态,导演: 森淳一 Junichi Mori   主演: 桥本爱 Ai Hashimoto   三浦贵大 Takahir... 2015   日本   剧情,'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F1o7ou00t80apgko.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video',　　于无法融入喧嚣吵闹的大城市，平凡女孩市子（桥本爱饰）选择回到自幼生长的老家——位于日本东北地区的小森村。这里没有过多时尚文明的色彩，当地人过着日出而作日落而息的传统生活，他们靠天吃饭，靠着双手经营人生。生活虽不富裕，心中则是满满的充实和欢喜。受妈妈（桐島かれん饰）影响，市子似乎对亲手制作各种美味而廉价的料理有着格外浓厚的兴趣。妈妈失踪已经很久，对料理的回忆与再现成为母女间别具特色的交流方式。更何况还有取自大自然的各种食材，又怎能暴殄天物浪费了大好的韶光？在好友纪子（松冈茉优饰）和裕太（三浦贵大饰）的陪伴下，市子静静地走过了春夏秋冬……,"第2届豆瓣电影年度榜单/评分最高的日本电影(提名)
第6届豆瓣电影鑫像奖/鑫豆单元 最佳日本电影
",小森林 夏秋篇；海街日记；菊次郎的夏天；一一；一个叫欧维的男人决定去死；忠犬八公的故事；情书；海蒂和爷爷；重庆森林；花样年华
https://movie.douban.com/subject/1292434/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2567845803.jpg,一一, ,9.1,291392,我们都曾经是一一,导演: 杨德昌 Edward Yang   主演: 吴念真   李凯莉 Kelly Lee   金燕玲 Elai... 2000   中国台湾 日本   剧情 爱情 家庭,,　　NJ（吴念真）是个很有原则的生意人，同妻子敏敏（金燕玲）、女儿婷婷（李凯莉）、儿子洋洋（张杨洋）以及外婆住在台北某所普通公寓里。小舅子的一场麻烦婚礼过后，因为外婆突然中风昏迷，他迎来更加混乱的日子。,"第53届戛纳电影节/主竞赛单元 金棕榈奖(提名)/杨德昌
第21届香港电影金像奖/最佳亚洲电影(提名)
第10届华语电影传媒大奖/新世纪十年十佳电影
",悲情城市；东京物语；小武；花样年华；重庆森林；步履不停；阿飞正传；饮食男女；推手；海边的曼彻斯特
https://movie.douban.com/subject/3395373/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg,蝙蝠侠：黑暗骑士崛起,  The Dark Knight Rises,8.8,586242,诺兰就是保证,导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 克里斯蒂安·贝尔 Christ... 2012   美国 英国   剧情 动作 科幻 犯罪 惊悚,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D651583190%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=593061c532', '优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNDgwNzE4NzQw.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F1b117d3s47s9rwx.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rra0ffm8.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss28318%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=593061c532'",　　检察官哈维·登特（艾伦·艾克哈特AaronEckhart饰）死后的八年间，哥谭市在戈登警长（加里·奥德曼GaryOldman饰）的努力下有效地遏制了犯罪活动。而蝙蝠侠布鲁斯·韦恩（克里斯蒂安·贝尔ChristianBale饰）因为背负谋杀登特的罪名，被警方通缉，在哥谭市销声匿迹。然而，这看似平静的状态被恐怖分子贝恩（汤姆·哈迪TomHardy饰）的出现打破，他利用猫女（安妮·海瑟薇AnneHathaway饰）偷取布鲁斯的指纹，致使韦恩集团面临破财，布鲁斯被赶出董事会。为了保证韦恩集团投资的能源项目不被坏人利用制造核弹，布鲁斯帮助米兰达（玛丽昂·歌迪亚MarionCotillard饰）成为董事会主席。贝恩接下来一连串精密设计的计划将哥谭市陷入孤绝之境，毁灭之日指日可待。布鲁斯只能再次肩负起拯救哥谭的重任，然而至亲的管家阿福辞职离开、猫女的背叛、贝恩的凶残手段，爱人米拉达的真实面目露出，都让他拯救哥谭的行动变得不可能……,"第36届日本电影学院奖/最佳外语片(提名)
第22届MTV电影奖/MTV电影奖 年度电影(提名)
第19届美国演员工会奖/电影最佳特技群戏(提名)/Tony Alameda
",蝙蝠侠：侠影之谜；黑客帝国3：矩阵革命；终结者2：审判日；钢铁侠；复仇者联盟；X战警：逆转未来；美国队长2；变形金刚；阿凡达；星际穿越
https://movie.douban.com/subject/26874505/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2544912792.jpg,人生果实,  人生フルーツ,9.5,137239,土壤没有落叶不会肥沃，没有了你就不算人生,导演: 伏原健之 Kenshi Fushihara   主演: 津端修一 Shûichi Tsubata   津... 2017   日本   纪录片,'优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMzk5MjYwMDc5Ng%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video',,"第5届豆瓣电影年度榜单/评分最高的纪录片
",脸庞，村庄；四个春天；海洋；一个叫欧维的男人决定去死；最大的小小农场；浮生一日；树木希林的居酒屋“婆婆”；徒手攀岩；活出“树木希林”；坂本龙一：终曲
https://movie.douban.com/subject/2149806/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2635433927.jpg,入殓师,  おくりびと,8.9,481600,死可能是一道门，逝去并不是终结，而是超越，走向下一程,导演: 泷田洋二郎 Yôjirô Takita   主演: 本木雅弘 Masahiro Motoki   ... 2008   日本   剧情,,　　买了昂贵的大提琴，想要成就一番事业的小林大悟（本木雅弘饰），经历了4个月的管弦乐演奏，得到的却是“乐团解散”的噩耗与购买乐器的高昂债务。迫不得已，大悟与妻子美香（广末凉子饰）搬到老屋，过着清贫的日子。某日，一则广告吸引了大悟的注意：NK代理公司，帮助旅行，高薪短工时。大悟来到NK代理公司面试，社长佐佐木生荣（山崎努饰）二话不说就决定聘用大悟，但却对工作内容避而不谈。在大悟的再三追问下，佐佐木社长终于道明：是入殓（日语NouKan）工作！,"第81届奥斯卡金像奖/最佳外语片/泷田洋二郎
第29届香港电影金像奖/最佳亚洲电影
第32届日本电影学院奖/最佳影片
",忠犬八公的故事；触不可及；活着；菊次郎的夏天；岁月神偷；这个杀手不太冷；飞越疯人院；窃听风暴；天堂电影院；楚门的世界
